,Date,Year,Month,Day,WT,Train_or_Test,SPI,Tertile
14200,2017-11-16 GMT,2017,11,16,2,train,-0.686090992758857,T3
14201,2017-11-17 GMT,2017,11,17,2,train,-1.20912152808195,T3
14202,2017-11-18 GMT,2017,11,18,2,train,-0.518872095648349,T3
14203,2017-11-19 GMT,2017,11,19,1,train,0.0197657888255985,T2
14204,2017-11-20 GMT,2017,11,20,2,train,0.313138577164539,T2
14205,2017-11-21 GMT,2017,11,21,2,train,0.91434765729536,T1
14206,2017-11-22 GMT,2017,11,22,1,train,1.33640781328455,T1
14207,2017-11-23 GMT,2017,11,23,1,train,1.27398786995137,T1
14208,2017-11-24 GMT,2017,11,24,2,train,0.702055567724967,T1
14209,2017-11-25 GMT,2017,11,25,4,train,0.57304678888687,T1
14210,2017-11-26 GMT,2017,11,26,4,train,0.892378257279259,T1
14211,2017-11-27 GMT,2017,11,27,1,train,1.3193824735991,T1
14212,2017-11-28 GMT,2017,11,28,2,train,0.41427911536259,T2
14213,2017-11-29 GMT,2017,11,29,2,train,0.566212074510088,T1
14214,2017-11-30 GMT,2017,11,30,1,train,1.38913815463129,T1
14215,2017-12-01 GMT,2017,12,1,1,train,0.931552609115199,T1
14216,2017-12-02 GMT,2017,12,2,2,train,-0.0346945009733522,T2
14217,2017-12-03 GMT,2017,12,3,4,train,-0.85906693143985,T3
14218,2017-12-04 GMT,2017,12,4,4,train,0.314395862105219,T2
14219,2017-12-05 GMT,2017,12,5,1,train,0.683744583288139,T1
14220,2017-12-06 GMT,2017,12,6,1,train,-0.111303802922787,T2
14221,2017-12-07 GMT,2017,12,7,1,train,-0.482874042609917,T3
14222,2017-12-08 GMT,2017,12,8,1,train,-0.787552942144751,T3
14223,2017-12-09 GMT,2017,12,9,1,train,-1.01211537647457,T3
14224,2017-12-10 GMT,2017,12,10,2,train,-1.09539868720686,T3
14225,2017-12-11 GMT,2017,12,11,4,train,-0.308621912447782,T3
14226,2017-12-12 GMT,2017,12,12,1,train,0.434962870627319,T1
14227,2017-12-13 GMT,2017,12,13,4,train,0.693453091815048,T1
14228,2017-12-14 GMT,2017,12,14,4,train,0.868177885488716,T1
14229,2017-12-15 GMT,2017,12,15,4,train,0.579106335104736,T1
14230,2017-12-16 GMT,2017,12,16,4,train,0.0522472253382168,T2
14231,2017-12-17 GMT,2017,12,17,4,train,-0.756489496166735,T3
14232,2017-12-18 GMT,2017,12,18,4,train,-0.940289429261857,T3
14233,2017-12-19 GMT,2017,12,19,1,train,-0.640072473275904,T3
14234,2017-12-20 GMT,2017,12,20,1,train,-0.306409847213803,T3
14235,2017-12-21 GMT,2017,12,21,4,train,-0.715093625826585,T3
14236,2017-12-22 GMT,2017,12,22,4,train,-1.16946505946425,T3
14237,2017-12-23 GMT,2017,12,23,4,train,-2.32238589679805,T3
14238,2017-12-24 GMT,2017,12,24,1,train,-2.73153288565213,T3
14239,2017-12-25 GMT,2017,12,25,1,train,-1.89045652668802,T3
14240,2017-12-26 GMT,2017,12,26,1,train,-0.699155412217657,T3
14241,2017-12-27 GMT,2017,12,27,1,train,0.27856796793094,T2
14242,2017-12-28 GMT,2017,12,28,1,train,0.287633654082163,T2
14243,2017-12-29 GMT,2017,12,29,2,train,-0.145704253292234,T2
14244,2017-12-30 GMT,2017,12,30,1,train,-0.0823295296657515,T2
14245,2017-12-31 GMT,2017,12,31,1,train,0.0358741612986781,T2
14246,2018-01-01 GMT,2018,1,1,2,train,0.414108956498438,T2
14247,2018-01-02 GMT,2018,1,2,1,train,0.841406224195429,T1
14248,2018-01-03 GMT,2018,1,3,2,train,0.487532506380133,T1
14249,2018-01-04 GMT,2018,1,4,2,train,-0.541162906852293,T3
14250,2018-01-05 GMT,2018,1,5,1,train,-0.981524594008085,T3
14251,2018-01-06 GMT,2018,1,6,1,train,-0.909377235607531,T3
14252,2018-01-07 GMT,2018,1,7,1,train,-0.1887071795716,T2
14253,2018-01-08 GMT,2018,1,8,2,train,-0.486541911459421,T3
14254,2018-01-09 GMT,2018,1,9,2,train,-0.708863920744566,T3
14255,2018-01-10 GMT,2018,1,10,1,train,-0.402927736269052,T3
14256,2018-01-11 GMT,2018,1,11,1,train,-0.422685071051174,T3
14257,2018-01-12 GMT,2018,1,12,1,train,-0.118318129433952,T2
14258,2018-01-13 GMT,2018,1,13,2,train,-0.52236035236347,T3
14259,2018-01-14 GMT,2018,1,14,2,train,-0.770499242648603,T3
14260,2018-01-15 GMT,2018,1,15,2,train,-0.354196128229893,T3
14261,2018-01-16 GMT,2018,1,16,1,train,0.923914366768809,T1
14262,2018-01-17 GMT,2018,1,17,1,train,0.93809427211483,T1
14263,2018-01-18 GMT,2018,1,18,2,train,0.319651880353478,T2
14264,2018-01-19 GMT,2018,1,19,2,train,0.722597523936236,T1
14265,2018-01-20 GMT,2018,1,20,2,train,1.0876450071642,T1
14266,2018-01-21 GMT,2018,1,21,4,train,0.413948250904516,T2
14267,2018-01-22 GMT,2018,1,22,4,train,0.26981423969733,T2
14268,2018-01-23 GMT,2018,1,23,4,train,0.129036139422035,T2
14269,2018-01-24 GMT,2018,1,24,4,train,0.330182823390456,T2
14270,2018-01-25 GMT,2018,1,25,4,train,1.35853791889458,T1
14271,2018-01-26 GMT,2018,1,26,4,train,2.32481338879382,T1
14272,2018-01-27 GMT,2018,1,27,4,train,2.79926356840145,T1
14273,2018-01-28 GMT,2018,1,28,4,train,2.31173951606479,T1
14274,2018-01-29 GMT,2018,1,29,4,train,0.95018500473987,T1
14275,2018-01-30 GMT,2018,1,30,4,train,0.107690655241158,T2
14276,2018-01-31 GMT,2018,1,31,4,train,-0.898855745840784,T3
14277,2018-02-01 GMT,2018,2,1,4,train,-1.20482029012699,T3
14278,2018-02-02 GMT,2018,2,2,4,train,-1.39832873174902,T3
14279,2018-02-03 GMT,2018,2,3,4,train,-1.77769791937646,T3
14280,2018-02-04 GMT,2018,2,4,4,train,-1.86099068337899,T3
14281,2018-02-05 GMT,2018,2,5,4,train,-2.15116826637996,T3
14282,2018-02-06 GMT,2018,2,6,4,train,-2.24576714157838,T3
14283,2018-02-07 GMT,2018,2,7,4,train,-2.76099872896116,T3
14284,2018-02-08 GMT,2018,2,8,4,train,-4.21778548458996,T3
14285,2018-02-09 GMT,2018,2,9,4,train,-4.66182449386548,T3
14286,2018-02-10 GMT,2018,2,10,4,train,-3.63057669767077,T3
14287,2018-02-11 GMT,2018,2,11,4,train,-3.21330934968853,T3
14288,2018-02-12 GMT,2018,2,12,4,train,-4.04355226096828,T3
14289,2018-02-13 GMT,2018,2,13,4,train,-6.25207251861103,T3
14290,2018-02-14 GMT,2018,2,14,4,train,-5.3625859627956,T3
14291,2018-02-15 GMT,2018,2,15,4,train,-2.76991316278869,T3
14292,2018-02-16 GMT,2018,2,16,4,train,-0.879126770869354,T3
14293,2018-02-17 GMT,2018,2,17,4,train,-0.00300713916011098,T2
14294,2018-02-18 GMT,2018,2,18,1,train,0.0434934971046066,T2
14295,2018-02-19 GMT,2018,2,19,4,train,-0.246996043813976,T2
14296,2018-02-20 GMT,2018,2,20,4,train,-0.490843149414381,T3
14297,2018-02-21 GMT,2018,2,21,1,train,-0.458030848443689,T3
14298,2018-02-22 GMT,2018,2,22,1,train,-0.493858742617968,T3
14299,2018-02-23 GMT,2018,2,23,3,train,-0.651057173283955,T3
14300,2018-02-24 GMT,2018,2,24,5,train,-0.379190574719813,T3
14301,2018-02-25 GMT,2018,2,25,2,train,-0.0748236331025911,T2
14302,2018-02-26 GMT,2018,2,26,1,train,0.216459982515369,T2
14303,2018-02-27 GMT,2018,2,27,2,train,0.0589401406615387,T2
14304,2018-02-28 GMT,2018,2,28,2,train,-0.0471350045969278,T2
14305,2018-03-01 GMT,2018,3,1,2,train,-0.675588409532571,T3
14306,2018-03-02 GMT,2018,3,2,1,train,-0.353061735802212,T3
14307,2018-03-03 GMT,2018,3,3,1,train,-0.217709812639328,T2
14308,2018-03-04 GMT,2018,3,4,2,train,0.201816866928045,T2
14309,2018-03-05 GMT,2018,3,5,4,train,0.60889358960161,T1
14310,2018-03-06 GMT,2018,3,6,4,train,0.871997006661911,T1
14311,2018-03-07 GMT,2018,3,7,4,train,1.02012029790644,T1
14312,2018-03-08 GMT,2018,3,8,4,train,0.893975859948244,T1
14313,2018-03-09 GMT,2018,3,9,1,train,0.785499584051184,T1
14314,2018-03-10 GMT,2018,3,10,1,train,0.867686315436721,T1
14315,2018-03-11 GMT,2018,3,11,1,train,2.03302874985364,T1
14316,2018-03-12 GMT,2018,3,12,2,train,3.92016617946393,T1
14317,2018-03-13 GMT,2018,3,13,1,train,2.84447855991479,T1
14318,2018-03-14 GMT,2018,3,14,2,train,1.62786158776667,T1
14319,2018-03-15 GMT,2018,3,15,1,train,0.434802165033397,T1
14320,2018-03-16 GMT,2018,3,16,1,train,-0.461689264022962,T3
14321,2018-03-17 GMT,2018,3,17,2,train,-0.73530471757978,T3
14322,2018-03-18 GMT,2018,3,18,2,train,-0.779744540934209,T3
14323,2018-03-19 GMT,2018,3,19,2,train,-0.739936819992813,T3
14324,2018-03-20 GMT,2018,3,20,4,train,-0.342095942334622,T3
14325,2018-03-21 GMT,2018,3,21,4,train,0.0100478270284589,T2
14326,2018-03-22 GMT,2018,3,22,1,train,1.33562319185541,T1
14327,2018-03-23 GMT,2018,3,23,1,train,2.49298706619763,T1
14328,2018-03-24 GMT,2018,3,24,1,train,2.96648246551196,T1
14329,2018-03-25 GMT,2018,3,25,2,train,2.18655931167012,T1
14330,2018-03-26 GMT,2018,3,26,2,train,0.890941360204195,T1
14331,2018-03-27 GMT,2018,3,27,2,train,0.259623614388656,T2
14332,2018-03-28 GMT,2018,3,28,1,train,0.560322687156374,T1
14333,2018-03-29 GMT,2018,3,29,2,train,0.717029547770365,T1
14334,2018-03-30 GMT,2018,3,30,1,train,0.131569615843857,T2
14335,2018-03-31 GMT,2018,3,31,1,train,-1.3452958857549,T3
14336,2018-04-01 GMT,2018,4,1,1,train,-2.73439722653203,T3
14337,2018-04-02 GMT,2018,4,2,1,train,-2.60699550363314,T3
14338,2018-04-03 GMT,2018,4,3,2,train,-1.98856256514202,T3
14339,2018-04-04 GMT,2018,4,4,4,train,-2.02949522524087,T3
14340,2018-04-05 GMT,2018,4,5,1,train,-1.75364879990961,T3
14341,2018-04-06 GMT,2018,4,6,1,train,-1.34863289014633,T3
14342,2018-04-07 GMT,2018,4,7,1,train,-0.917346342411995,T3
14343,2018-04-08 GMT,2018,4,8,1,train,-1.44005546654725,T3
14344,2018-04-09 GMT,2018,4,9,2,train,-2.43624108345636,T3
14345,2018-04-10 GMT,2018,4,10,2,train,-4.67790450652787,T3
14346,2018-04-11 GMT,2018,4,11,1,train,-2.17872454910239,T3
14347,2018-04-12 GMT,2018,4,12,3,train,1.03778845996759,T1
14348,2018-04-13 GMT,2018,4,13,2,train,1.35264853154086,T1
14349,2018-04-14 GMT,2018,4,14,2,train,0.930437123227979,T1
14350,2018-04-15 GMT,2018,4,15,1,train,0.939843127107506,T1
14351,2018-04-16 GMT,2018,4,16,1,train,0.536585525607135,T1
14352,2018-04-17 GMT,2018,4,17,2,train,0.481463506892037,T1
14353,2018-04-18 GMT,2018,4,18,2,train,0.0600745330892203,T2
14354,2018-04-19 GMT,2018,4,19,1,train,-0.679246825111844,T3
14355,2018-04-20 GMT,2018,4,20,2,train,-0.813190211010357,T3
14356,2018-04-21 GMT,2018,4,21,1,train,-0.558367858672132,T3
14357,2018-04-22 GMT,2018,4,22,1,train,0.408058863550802,T2
14358,2018-04-23 GMT,2018,4,23,2,train,0.942386056799559,T1
14359,2018-04-24 GMT,2018,4,24,2,train,0.812583203262084,T1
14360,2018-04-25 GMT,2018,4,25,1,train,0.464438167206581,T1
14361,2018-04-26 GMT,2018,4,26,1,train,0.529098535584436,T1
14362,2018-04-27 GMT,2018,4,27,2,train,-0.339051989320343,T3
14363,2018-04-28 GMT,2018,4,28,1,train,-0.216745579075798,T2
14364,2018-04-29 GMT,2018,4,29,1,train,-0.839148891063806,T3
14365,2018-04-30 GMT,2018,4,30,1,train,-0.816385416348327,T3
14366,2018-05-01 GMT,2018,5,1,1,train,-1.91259608556827,T3
14367,2018-05-02 GMT,2018,5,2,1,train,-1.41075032883214,T3
14368,2018-05-03 GMT,2018,5,3,3,train,-0.717787807842329,T3
14369,2018-05-04 GMT,2018,5,4,3,train,-0.138207809999304,T2
14370,2018-05-05 GMT,2018,5,5,3,train,-0.139181496833064,T2
14371,2018-05-06 GMT,2018,5,6,5,train,-0.0198812265218758,T2
14372,2018-05-07 GMT,2018,5,7,3,train,0.63388803609153,T1
14373,2018-05-08 GMT,2018,5,8,3,train,0.981248450717887,T1
14374,2018-05-09 GMT,2018,5,9,3,train,0.951933859732546,T1
14375,2018-05-10 GMT,2018,5,10,5,train,0.941591982100182,T1
14376,2018-05-11 GMT,2018,5,11,5,train,0.868660002270481,T1
14377,2018-05-12 GMT,2018,5,12,5,train,1.18654512031758,T1
14378,2018-05-13 GMT,2018,5,13,5,train,0.856540909834749,T1
14379,2018-05-14 GMT,2018,5,14,5,train,0.695050694484033,T1
14380,2018-05-15 GMT,2018,5,15,5,train,0.59485548330905,T1
14381,2018-05-16 GMT,2018,5,16,5,train,0.416179222678957,T2
14382,2018-05-17 GMT,2018,5,17,3,train,0.878047099609547,T1
14383,2018-05-18 GMT,2018,5,18,5,train,1.1279159383469,T1
14384,2018-05-19 GMT,2018,5,19,5,train,0.288456088592232,T2
14385,2018-05-20 GMT,2018,5,20,5,train,-0.11689068562912,T2
14386,2018-05-21 GMT,2018,5,21,5,train,-0.481928715586849,T3
14387,2018-05-22 GMT,2018,5,22,5,train,-0.674142059187277,T3
14388,2018-05-23 GMT,2018,5,23,5,train,-0.773212331204809,T3
14389,2018-05-24 GMT,2018,5,24,5,train,-0.229337335023065,T2
14390,2018-05-25 GMT,2018,5,25,3,train,-0.190777445752119,T2
14391,2018-05-26 GMT,2018,5,26,3,train,-0.121021764719927,T2
14392,2018-05-27 GMT,2018,5,27,2,train,-0.590527883996907,T3
14393,2018-05-28 GMT,2018,5,28,2,train,-1.28970120352827,T3
14394,2018-05-29 GMT,2018,5,29,2,train,-0.684984960141867,T3
14395,2018-05-30 GMT,2018,5,30,1,train,0.184129798326441,T2
14396,2018-05-31 GMT,2018,5,31,3,train,0.365698759647123,T2
14397,2018-06-01 GMT,2018,6,1,5,train,-0.226784952060781,T2
14398,2018-06-02 GMT,2018,6,2,2,train,-0.229157722888682,T2
14399,2018-06-03 GMT,2018,6,3,2,train,-0.355311614117114,T3
14400,2018-06-04 GMT,2018,6,4,1,train,-0.349573479087091,T3
14401,2018-06-05 GMT,2018,6,5,3,train,-0.0794557355156246,T2
14402,2018-06-06 GMT,2018,6,6,3,train,-0.00317729802426323,T2
14403,2018-06-07 GMT,2018,6,7,5,train,-0.487326532888568,T3
14404,2018-06-08 GMT,2018,6,8,3,train,-0.331574452567875,T3
14405,2018-06-09 GMT,2018,6,9,3,train,-1.01641661442953,T3
14406,2018-06-10 GMT,2018,6,10,5,train,-1.01560363318969,T3
14407,2018-06-11 GMT,2018,6,11,5,train,-0.297315801251889,T2
14408,2018-06-12 GMT,2018,6,12,2,train,0.0011333932009271,T2
14409,2018-06-13 GMT,2018,6,13,3,train,0.237162644320559,T2
14410,2018-06-14 GMT,2018,6,14,3,train,0.484819417823928,T1
14411,2018-06-15 GMT,2018,6,15,3,train,0.38192057136297,T2
14412,2018-06-16 GMT,2018,6,16,5,train,0.275391669133431,T2
14413,2018-06-17 GMT,2018,6,17,3,train,0.0605377433305237,T2
14414,2018-06-18 GMT,2018,6,18,3,train,0.0966965019628768,T2
14415,2018-06-19 GMT,2018,6,19,3,train,-0.610597176696642,T3
14416,2018-06-20 GMT,2018,6,20,5,train,-0.984398388158212,T3
14417,2018-06-21 GMT,2018,6,21,5,train,-1.77959802669283,T3
14418,2018-06-22 GMT,2018,6,22,3,train,-1.10177019134234,T3
14419,2018-06-23 GMT,2018,6,23,3,train,-0.651217878877876,T3
14420,2018-06-24 GMT,2018,6,24,3,train,-0.529705543332708,T3
14421,2018-06-25 GMT,2018,6,25,5,train,-0.478412099061036,T3
14422,2018-06-26 GMT,2018,6,26,5,train,-0.297013296604507,T2
14423,2018-06-27 GMT,2018,6,27,5,train,0.730878588658312,T1
14424,2018-06-28 GMT,2018,6,28,3,train,0.945893220055141,T1
14425,2018-06-29 GMT,2018,6,29,3,train,1.03587889938099,T1
14426,2018-06-30 GMT,2018,6,30,3,train,1.7283498503188,T1
14427,2018-07-01 GMT,2018,7,1,5,train,1.49726465952982,T1
14428,2018-07-02 GMT,2018,7,2,2,train,1.10547387481926,T1
14429,2018-07-03 GMT,2018,7,3,2,train,0.999238023966872,T1
14430,2018-07-04 GMT,2018,7,4,2,train,0.460770298357077,T1
14431,2018-07-05 GMT,2018,7,5,2,train,0.522878283772648,T1
14432,2018-07-06 GMT,2018,7,6,1,train,0.615737757248623,T1
14433,2018-07-07 GMT,2018,7,7,3,train,1.28001905635855,T1
14434,2018-07-08 GMT,2018,7,8,5,train,0.923744207904657,T1
14435,2018-07-09 GMT,2018,7,9,2,train,0.440871164521494,T1
14436,2018-07-10 GMT,2018,7,10,5,train,0.22633864990643,T2
14437,2018-07-11 GMT,2018,7,11,3,train,0.286858485923247,T2
14438,2018-07-12 GMT,2018,7,12,5,train,0.271884505877849,T2
14439,2018-07-13 GMT,2018,7,13,2,train,0.744576377222568,T1
14440,2018-07-14 GMT,2018,7,14,5,train,0.367277455775646,T2
14441,2018-07-15 GMT,2018,7,15,5,train,-0.262442687370908,T2
14442,2018-07-16 GMT,2018,7,16,2,train,-0.643891594449099,T3
14443,2018-07-17 GMT,2018,7,17,1,train,-1.25992340230163,T3
14444,2018-07-18 GMT,2018,7,18,3,train,-1.18266182470628,T3
14445,2018-07-19 GMT,2018,7,19,3,train,-0.00157024208504753,T2
14446,2018-07-20 GMT,2018,7,20,5,train,0.144161371791124,T2
14447,2018-07-21 GMT,2018,7,21,5,train,0.0599043742250681,T2
14448,2018-07-22 GMT,2018,7,22,5,train,-0.127383815585175,T2
14449,2018-07-23 GMT,2018,7,23,5,train,-0.648826201509514,T3
14450,2018-07-24 GMT,2018,7,24,5,train,-0.789292343867196,T3
14451,2018-07-25 GMT,2018,7,25,3,train,0.810352231487644,T1
14452,2018-07-26 GMT,2018,7,26,5,train,0.668137234137285,T1
14453,2018-07-27 GMT,2018,7,27,3,train,1.03364792760655,T1
14454,2018-07-28 GMT,2018,7,28,5,train,1.01452396192988,T1
14455,2018-07-29 GMT,2018,7,29,5,train,0.776906561411496,T1
14456,2018-07-30 GMT,2018,7,30,5,train,0.343549747496638,T2
14457,2018-07-31 GMT,2018,7,31,5,train,0.0148217284949525,T2
14458,2018-08-01 GMT,2018,8,1,5,train,0.156734221197929,T2
14459,2018-08-02 GMT,2018,8,2,5,train,0.101952520211135,T2
14460,2018-08-03 GMT,2018,8,3,5,train,-0.78420648448309,T3
14461,2018-08-04 GMT,2018,8,4,2,train,-0.815260477190876,T3
14462,2018-08-05 GMT,2018,8,5,2,train,-0.84504773168775,T3
14463,2018-08-06 GMT,2018,8,6,2,train,-0.837721447258973,T3
14464,2018-08-07 GMT,2018,8,7,1,train,-0.488772883233862,T3
14465,2018-08-08 GMT,2018,8,8,1,train,-0.0267348474391192,T2
14466,2018-08-09 GMT,2018,8,9,2,train,-0.106690607050215,T2
14467,2018-08-10 GMT,2018,8,10,1,train,-0.545312892483562,T3
14468,2018-08-11 GMT,2018,8,11,1,train,-1.14875294438882,T3
14469,2018-08-12 GMT,2018,8,12,1,train,-1.68913968385545,T3
14470,2018-08-13 GMT,2018,8,13,1,train,-0.887247129997508,T3
14471,2018-08-14 GMT,2018,8,14,3,train,-0.284601152791623,T2
14472,2018-08-15 GMT,2018,8,15,3,train,0.383849038490029,T2
14473,2018-08-16 GMT,2018,8,16,5,train,0.575126508337619,T1
14474,2018-08-17 GMT,2018,8,17,5,train,-0.0135191756566277,T2
14475,2018-08-18 GMT,2018,8,18,3,train,-0.513928035317703,T3
14476,2018-08-19 GMT,2018,8,19,2,train,0.145106698814192,T2
14477,2018-08-20 GMT,2018,8,20,5,train,-0.639268945306296,T3
14478,2018-08-21 GMT,2018,8,21,3,train,-0.791523315641637,T3
14479,2018-08-22 GMT,2018,8,22,3,train,0.234137597846741,T2
14480,2018-08-23 GMT,2018,8,23,5,train,-0.120388395614471,T2
14481,2018-08-24 GMT,2018,8,24,5,train,0.41108391002462,T2
14482,2018-08-25 GMT,2018,8,25,5,train,0.83168826239829,T1
14483,2018-08-26 GMT,2018,8,26,3,train,1.32526240768258,T1
14484,2018-08-27 GMT,2018,8,27,3,train,1.33466841156211,T1
14485,2018-08-28 GMT,2018,8,28,5,train,1.38977152373675,T1
14486,2018-08-29 GMT,2018,8,29,5,train,0.485301534605693,T1
14487,2018-08-30 GMT,2018,8,30,3,train,-0.582719482786365,T3
14488,2018-08-31 GMT,2018,8,31,3,train,0.0747081954063138,T2
14489,2018-09-01 GMT,2018,9,1,5,train,0.448197448950272,T1
14490,2018-09-02 GMT,2018,9,2,5,train,0.0783855175260486,T2
14491,2018-09-03 GMT,2018,9,3,5,train,0.190652554785611,T2
14492,2018-09-04 GMT,2018,9,4,5,train,0.431465160641967,T1
14493,2018-09-05 GMT,2018,9,5,5,train,0.417294708566177,T2
14494,2018-09-06 GMT,2018,9,6,2,train,-0.903960511765352,T3
14495,2018-09-07 GMT,2018,9,7,1,train,-0.89074483998286,T3
14496,2018-09-08 GMT,2018,9,8,1,train,-0.311656412191831,T3
14497,2018-09-09 GMT,2018,9,9,5,train,-0.579703889582778,T3
14498,2018-09-10 GMT,2018,9,10,3,train,-0.958742212752145,T3
14499,2018-09-11 GMT,2018,9,11,5,train,-0.5994612243649,T3
14500,2018-09-12 GMT,2018,9,12,3,train,0.461403667462532,T1
14501,2018-09-13 GMT,2018,9,13,3,train,0.674026621490999,T1
14502,2018-09-14 GMT,2018,9,14,5,train,0.753812222237943,T1
14503,2018-09-15 GMT,2018,9,15,2,train,0.3524736345944,T2
14504,2018-09-16 GMT,2018,9,16,5,train,0.408852938250179,T2
14505,2018-09-17 GMT,2018,9,17,5,train,0.0216658961419653,T2
14506,2018-09-18 GMT,2018,9,18,5,train,0.108645435534457,T2
14507,2018-09-19 GMT,2018,9,19,2,train,0.0986060625494743,T2
14508,2018-09-20 GMT,2018,9,20,2,train,-0.121985998283456,T2
14509,2018-09-21 GMT,2018,9,21,1,train,-0.890442335335478,T3
14510,2018-09-22 GMT,2018,9,22,1,train,-0.938049004217186,T3
14511,2018-09-23 GMT,2018,9,23,5,train,0.0264587041489203,T2
14512,2018-09-24 GMT,2018,9,24,2,train,0.445153495935993,T1
14513,2018-09-25 GMT,2018,9,25,5,train,0.655072814678485,T1
14514,2018-09-26 GMT,2018,9,26,5,train,1.17108902349041,T1
14515,2018-09-27 GMT,2018,9,27,3,train,1.84032383620121,T1
14516,2018-09-28 GMT,2018,9,28,3,train,2.5914239691097,T1
14517,2018-09-29 GMT,2018,9,29,3,train,2.12126557418681,T1
14518,2018-09-30 GMT,2018,9,30,3,train,1.02488474610271,T1
14519,2018-10-01 GMT,2018,10,1,5,train,0.995097491605833,T1
14520,2018-10-02 GMT,2018,10,2,5,train,-0.480170407323942,T3
14521,2018-10-03 GMT,2018,10,3,5,train,-1.19015826799921,T3
14522,2018-10-04 GMT,2018,10,4,5,train,-1.23269798403727,T3
14523,2018-10-05 GMT,2018,10,5,3,train,-0.336830470816133,T3
14524,2018-10-06 GMT,2018,10,6,5,train,-0.58862777668054,T3
14525,2018-10-07 GMT,2018,10,7,5,train,-0.52221855331001,T3
14526,2018-10-08 GMT,2018,10,8,5,train,-0.0128763532809415,T2
14527,2018-10-09 GMT,2018,10,9,3,train,-0.220403994655072,T2
14528,2018-10-10 GMT,2018,10,10,3,train,-0.0428337666419681,T2
14529,2018-10-11 GMT,2018,10,11,5,train,-0.158125850375348,T2
14530,2018-10-12 GMT,2018,10,12,3,train,-0.349724731410782,T3
14531,2018-10-13 GMT,2018,10,13,5,train,-0.189350001947286,T2
14532,2018-10-14 GMT,2018,10,14,3,train,0.277934598825484,T2
14533,2018-10-15 GMT,2018,10,15,5,train,1.49136581890587,T1
14534,2018-10-16 GMT,2018,10,16,5,train,1.17889742470096,T1
14535,2018-10-17 GMT,2018,10,17,5,train,1.31442895999822,T1
14536,2018-10-18 GMT,2018,10,18,3,train,1.0750437979467,T1
14537,2018-10-19 GMT,2018,10,19,5,train,0.690598204205382,T1
14538,2018-10-20 GMT,2018,10,20,5,train,0.576544498872221,T1
14539,2018-10-21 GMT,2018,10,21,5,train,0.799197372615441,T1
14540,2018-10-22 GMT,2018,10,22,2,train,0.637073788159269,T1
14541,2018-10-23 GMT,2018,10,23,2,train,0.720215299838105,T1
14542,2018-10-24 GMT,2018,10,24,1,train,0.496144435560283,T1
14543,2018-10-25 GMT,2018,10,25,5,train,-0.346699684936964,T3
14544,2018-10-26 GMT,2018,10,26,2,train,-0.78976500737873,T3
14545,2018-10-27 GMT,2018,10,27,2,train,-1.43909123298372,T3
14546,2018-10-28 GMT,2018,10,28,1,train,-1.39641917116242,T3
14547,2018-10-29 GMT,2018,10,29,3,train,-1.13425162785496,T3
14548,2018-10-30 GMT,2018,10,30,3,train,-0.652011953577254,T3
14549,2018-10-31 GMT,2018,10,31,3,train,0.361066657234089,T2
14550,2018-11-01 GMT,2018,11,1,5,train,0.401848065009245,T2
14551,2018-11-02 GMT,2018,11,2,5,train,0.918497642926629,T1
14552,2018-11-03 GMT,2018,11,3,2,train,1.29102266290706,T1
14553,2018-11-04 GMT,2018,11,4,2,train,1.11392509840549,T1
14554,2018-11-05 GMT,2018,11,5,1,train,1.42066481085061,T1
14555,2018-11-06 GMT,2018,11,6,2,train,0.6870910409498,T1
14556,2018-11-07 GMT,2018,11,7,2,train,0.137477909738033,T2
14557,2018-11-08 GMT,2018,11,8,4,train,-0.522691216821544,T3
14558,2018-11-09 GMT,2018,11,9,1,train,-0.310380220710689,T3
14559,2018-11-10 GMT,2018,11,10,1,train,0.295451508562935,T2
14560,2018-11-11 GMT,2018,11,11,1,train,0.475432320484862,T1
14561,2018-11-12 GMT,2018,11,12,2,train,0.675624224159984,T1
14562,2018-11-13 GMT,2018,11,13,2,train,-0.109885812388185,T2
14563,2018-11-14 GMT,2018,11,14,1,train,-0.892985265027531,T3
14564,2018-11-15 GMT,2018,11,15,1,train,-1.54086514028722,T3
14565,2018-11-16 GMT,2018,11,16,2,train,-1.53291494002322,T3
14566,2018-11-17 GMT,2018,11,17,4,train,-1.47509873929238,T3
